ts,funding
2025-09-19 16:00:00.000,0.0001
2025-09-20 00:00:00.000,-9.79e-06
2025-09-20 08:00:00.000,0.0001
2025-09-20 16:00:00.002,-4.298e-05
2025-09-21 00:00:00.000,0.0001
2025-09-21 08:00:00.000,0.0001
2025-09-21 16:00:00.000,8.965e-05
2025-09-22 00:00:00.005,-9.281e-05
2025-09-22 08:00:00.003,3.653e-05
2025-09-22 16:00:00.000,-0.00011009
2025-09-23 00:00:00.000,-8.563e-05
2025-09-23 08:00:00.001,0.0001
2025-09-23 16:00:00.000,-6.67e-05
2025-09-24 00:00:00.003,6.36e-05
2025-09-24 08:00:00.001,0.0001
2025-09-24 16:00:00.002,0.0001
2025-09-25 00:00:00.000,1.88e-05
2025-09-25 08:00:00.001,-0.00012279
2025-09-25 16:00:00.000,5.743e-05
2025-09-26 00:00:00.000,-2.256e-05
2025-09-26 08:00:00.000,9.081e-05
2025-09-26 16:00:00.008,-5.444e-05
2025-09-27 00:00:00.000,-2.86e-05
2025-09-27 08:00:00.010,3.465e-05
2025-09-27 16:00:00.003,2.006e-05
2025-09-28 00:00:00.000,5.624e-05
2025-09-28 08:00:00.000,-2.884e-05
2025-09-28 16:00:00.000,5.391e-05
2025-09-29 00:00:00.000,0.0001
2025-09-29 08:00:00.002,0.0001
2025-09-29 16:00:00.001,-5.12e-06
2025-09-30 00:00:00.002,0.0001
2025-09-30 08:00:00.005,-0.00012714
2025-09-30 16:00:00.000,-6.82e-05
2025-10-01 00:00:00.000,0.0001
2025-10-01 08:00:00.000,0.0001
2025-10-01 16:00:00.000,0.0001
2025-10-02 00:00:00.000,7.021e-05
2025-10-02 08:00:00.013,0.0001
2025-10-02 16:00:00.000,0.0001
2025-10-03 00:00:00.006,0.0001
2025-10-03 08:00:00.006,0.0001
2025-10-03 16:00:00.000,0.0001
2025-10-04 00:00:00.001,0.0001
2025-10-04 08:00:00.000,9.527e-05
2025-10-04 16:00:00.000,7.018e-05
2025-10-05 00:00:00.000,-7.26e-06
2025-10-05 08:00:00.003,0.0001
2025-10-05 16:00:00.009,0.0001
2025-10-06 00:00:00.004,0.0001
2025-10-06 08:00:00.002,7.104e-05
2025-10-06 16:00:00.004,0.0001
2025-10-07 00:00:00.000,0.0001
2025-10-07 08:00:00.003,0.0001
2025-10-07 16:00:00.000,0.0001
2025-10-08 00:00:00.000,-4.9e-06
2025-10-08 08:00:00.006,0.0001
2025-10-08 16:00:00.002,0.0001
2025-10-09 00:00:00.001,0.0001
2025-10-09 08:00:00.000,0.0001
2025-10-09 16:00:00.000,9.737e-05
2025-10-10 00:00:00.005,0.0001
2025-10-10 08:00:00.002,0.0001
2025-10-10 16:00:00.014,0.0001
2025-10-11 00:00:00.000,0.0001
2025-10-11 08:00:00.003,4.706e-05
2025-10-11 16:00:00.000,-0.00015256
2025-10-12 00:00:00.004,-9.966e-05
2025-10-12 08:00:00.002,-0.00011493
2025-10-12 16:00:00.000,-0.00012904
2025-10-13 00:00:00.003,-1.69e-05
2025-10-13 08:00:00.002,6.33e-06
2025-10-13 16:00:00.003,4.095e-05
2025-10-14 00:00:00.000,5.014e-05
2025-10-14 08:00:00.000,-0.00019518
2025-10-14 16:00:00.000,0.0001
2025-10-15 00:00:00.006,0.0001
2025-10-15 08:00:00.002,0.0001
2025-10-15 16:00:00.000,4.696e-05
2025-10-16 00:00:00.000,-0.00010955
2025-10-16 08:00:00.003,4.895e-05
2025-10-16 16:00:00.002,2.49e-06
2025-10-17 00:00:00.001,-0.00028887
2025-10-17 08:00:00.005,8.708e-05
2025-10-17 16:00:00.003,-1.172e-05
2025-10-18 00:00:00.000,-7.026e-05
2025-10-18 08:00:00.002,-0.00015831
2025-10-18 16:00:00.001,5.018e-05
2025-10-19 00:00:00.001,5.916e-05
2025-10-19 08:00:00.001,8.872e-05
2025-10-19 16:00:00.001,5.18e-05
2025-10-20 00:00:00.004,0.0001
2025-10-20 08:00:00.001,0.0001
2025-10-20 16:00:00.000,-8.72e-06
2025-10-21 00:00:00.009,4.345e-05
2025-10-21 08:00:00.000,8.39e-06
2025-10-21 16:00:00.000,-0.00018126
2025-10-22 00:00:00.004,0.0001
2025-10-22 08:00:00.000,-0.00012629
